"","id","publisher"
"1","224517","Roxley"
"2","224517","Arclight Games"
"3","224517","Board Game Rookie"
"4","224517","BoardM Factory"
"5","224517","CMON Global Limited"
"6","224517","Conclave Editora"
"7","224517","CrowD Games"
"8","224517","Dexker Games"
"9","224517","Funforge"
"10","224517","Gem Klub Kft."
"11","224517","Ghenos Games"
"12","224517","Giant Roc"
"13","224517","Lanlalen"
"14","224517","Lord of Boards"
"15","224517","Maldito Games"
"16","224517","PHALANX"
"17","224517","Rebel Sp. z o.o."
"18","224517","TLAMA games"
"19","224517","White Goblin Games"
"20","224517","盒拍工作室 Hepa Studio"
"21","161936","Z-Man Games"
"22","161936","Asterion Press"
"23","161936","Devir"
"24","161936","Filosofia Editions"
"25","161936","Gem Klub Kft."
"26","161936","Hobby Japan"
"27","161936","Jolly Thinkers"
"28","161936","Korea Boardgames"
"29","161936","Lacerta"
"30","161936","Lifestyle Boardgames Ltd"
"31","161936","MINDOK"
"32","161936","Ігромаг"
"33","342942","Feuerland Spiele"
"34","342942","Capstone Games"
"35","342942","CMON Global Limited"
"36","342942","Cranio Creations"
"37","342942","Game Harbor"
"38","342942","Gem Klub Kft."
"39","342942","Grok Games"
"40","342942","IGAMES"
"41","342942","Korea Boardgames"
"42","342942","Lautapelit.fi"
"43","342942","Ludofy Creative"
"44","342942","Maldito Games"
"45","342942","MINDOK"
"46","342942","MIPL"
"47","342942","Portal Games"
"48","342942","Regatul Jocurilor"
"49","342942","Super Meeple"
"50","342942","テンデイズゲームズ (TendaysGames)"
"51","342942","Tower Tactic Games"
"52","342942","White Goblin Games"
"53","174430","Cephalofair Games"
"54","174430","Albi"
"55","174430","Albi Polska"
"56","174430","Arclight Games"
"57","174430","Feuerland Spiele"
"58","174430","Galapagos Jogos"
"59","174430","Games Warehouse"
"60","174430","Gem Klub Kft."
"61","174430","Hobby World"
"62","174430","Korea Boardgames"
"63","174430","MYBG Co., Ltd."
"64","233078","Fantasy Flight Games"
"65","233078","ADC Blackfire Entertainment"
"66","233078","Arclight Games"
"67","233078","Asterion Press"
"68","233078","Delta Vision Publishing"
"69","233078","Edge Entertainment"
"70","233078","Galakta"
"71","233078","Galapagos Jogos"
"72","233078","Geekach Games"
"73","233078","Hobby World"
"74","233078","Playfun Games"
"75","233078","sternenschimmermeer"
"76","316554","Dire Wolf"
"77","316554","Arclight Games"
"78","316554","Broadway Toys LTD"
"79","316554","Galapagos Jogos"
"80","316554","Geekach Games"
"81","316554","Lavka Games"
"82","316554","Lucky Duck Games"
"83","316554","MIPL"
"84","316554","Reflexshop"
"85","316554","REXhry"
"86","316554","sternenschimmermeer"
"87","316554","Tabletop KZ"
"88","316554","YingDi (旅法师营地)"
"89","167791","FryxGames"
"90","167791","Arclight Games"
"91","167791","Bradspel.se"
"92","167791","Fantasmagoria"
"93","167791","Ghenos Games"
"94","167791","Green Elephant Games"
"95","167791","Intrafin Games"
"96","167791","Kaissa Chess & Games"
"97","167791","Kilogames"
"98","167791","Korea Boardgames"
"99","167791","Lautapelit.fi"
"100","167791","Lavka Games"
"101","167791","Lex Games"
"102","167791","Maldito Games"
"103","167791","MeepleBR"
"104","167791","MINDOK"
"105","167791","MIPL"
"106","167791","MYBG Co., Ltd."
"107","167791","NeoTroy Games"
"108","167791","Rebel Sp. z o.o."
"109","167791","Reflexshop"
"110","167791","Schwerkraft-Verlag"
"111","167791","Siam Board Games"
"112","167791","Stronghold Games"
"113","167791","SuperHeated Neurons"
"114","167791","Surfin' Meeple China"
"115","115746","Ares Games"
"116","115746","Angry Lion Games"
"117","115746","Devir"
"118","115746","GaGa Games"
"119","115746","Galakta"
"120","115746","Geekach Games"
"121","115746","Heidelberger Spieleverlag"
"122","115746","Nuts! Publishing"
"123","115746","Planplay"
"124","115746","Red Glove"
"125","115746","REXhry"
"126","115746","Schwerkraft-Verlag"
"127","115746","Sophisticated Games"
"128","115746","Zhiyanjia"
"129","187645","Fantasy Flight Games"
"130","187645","ADC Blackfire Entertainment"
"131","187645","Asterion Press"
"132","187645","Delta Vision Publishing"
"133","187645","Edge Entertainment"
"134","187645","Galakta"
"135","187645","Galapagos Jogos"
"136","187645","Geekach Games"
"137","187645","Heidelberger Spieleverlag"
"138","187645","Hobby World"
"139","187645","Korea Boardgames"
"140","162886","Greater Than Games, LLC"
"141","162886","999 Games"
"142","162886","Ace Studios"
"143","162886","Arrakis Games"
"144","162886","BoardM Factory"
"145","162886","Engames"
"146","162886","Fabled Nexus"
"147","162886","Fox in the Box"
"148","162886","Games7Days"
"149","162886","Gem Klub Kft."
"150","162886","Ghenos Games"
"151","162886","Hobby World"
"152","162886","Intrafin Games"
"153","162886","Lacerta"
"154","162886","One Moment Games"
"155","162886","Pegasus Spiele"
"156","162886","Portal Games"
"157","162886","REXhry"
"158","162886","Siam Board Games"
"159","291457","Cephalofair Games"
"160","291457","Albi"
"161","291457","Albi Polska"
"162","291457","Arclight Games"
"163","291457","CoolPlay"
"164","291457","Feuerland Spiele"
"165","291457","Galapagos Jogos"
"166","291457","Gem Klub Kft."
"167","291457","Hobby World"
"168","291457","Korea Boardgames"
"169","291457","Lord of Boards"
"170","291457","Meanbook Games"
"171","291457","Siam Board Games"
"172","220308","Feuerland Spiele"
"173","220308","Capstone Games"
"174","220308","Cranio Creations"
"175","220308","DiceTree Games"
"176","220308","Edge Entertainment"
"177","220308","Game Harbor"
"178","220308","Games Factory"
"179","220308","Hobby World"
"180","220308","IGAMES"
"181","220308","Maldito Games"
"182","220308","Mandala Jogos"
"183","220308","Portal Games"
"184","220308","Reflexshop"
"185","220308","Super Meeple"
"186","220308","テンデイズゲームズ (TendaysGames)"
"187","220308","TLAMA games"
"188","220308","White Goblin Games"
"189","220308","Z-Man Games"
"190","397598","Dire Wolf"
"191","397598","Arclight Games"
"192","397598","Galapagos Jogos"
"193","397598","Geekach Games"
"194","397598","Korea Boardgames"
"195","397598","Lavka Games"
"196","397598","Lucky Duck Games"
"197","397598","Reflexshop"
"198","397598","Regatul Jocurilor"
"199","397598","REXhry"
"200","397598","Tabletop KZ"
"201","12333","GMT Games"
"202","12333","Asterion Press"
"203","12333","Bard Centrum Gier"
"204","12333","Chrononauts Games"
"205","12333","Devir"
"206","12333","DiceTree Games"
"207","12333","GaGa Games"
"208","12333","MINDOK"
"209","12333","PHALANX"
"210","12333","Pixie Games"
"211","12333","Udo Grebe Gamedesign"
"212","12333","Wargames Club Publishing"
"213","182028","Czech Games Edition (CGE)"
"214","182028","Cranio Creations"
"215","182028","Devir"
"216","182028","DiceTree Games"
"217","182028","Eagle-Gryphon Games"
"218","182028","Feelindigo"
"219","182028","GaGa Games"
"220","182028","Gem Klub Kft."
"221","182028","HaKubia"
"222","182028","HeidelBAR Games"
"223","182028","Heidelberger Spieleverlag"
"224","182028","IELLO"
"225","182028","MINDOK"
"226","182028","New Games Order, LLC"
"227","182028","One Moment Games"
"228","182028","Rebel Sp. z o.o."
"229","84876","alea"
"230","84876","Ravensburger"
"231","84876","Broadway Toys LTD"
"232","84876","Giochi Uniti"
"233","84876","Grow Jogos e Brinquedos"
"234","84876","Hobby World"
"235","84876","Maldito Games"
"236","84876","Rebel Sp. z o.o."
"237","193738","eggertspiele"
"238","193738","999 Games"
"239","193738","Arclight Games"
"240","193738","Broadway Toys LTD"
"241","193738","Conclave Editora"
"242","193738","Delta Vision Publishing"
"243","193738","Ediciones MasQueOca"
"244","193738","Gigamic"
"245","193738","Korea Boardgames"
"246","193738","Lacerta"
"247","193738","Ludicus"
"248","193738","MINDOK"
"249","193738","Pegasus Spiele"
"250","193738","Plan B Games"
"251","193738","Stronghold Games"
"252","193738","uplay.it edizioni"
"253","193738","YOKA Games"
"254","193738","Zvezda"
"255","169786","Stonemaier Games"
"256","169786","Albi"
"257","169786","Angry Lion Games"
"258","169786","Arclight Games"
"259","169786","CrowD Games"
"260","169786","Delta Vision Publishing"
"261","169786","Feuerland Spiele"
"262","169786","Fire on Board Jogos"
"263","169786","Galapagos Jogos"
"264","169786","Geekach Games"
"265","169786","Ghenos Games"
"266","169786","Korea Boardgames"
"267","169786","Ludofy Creative"
"268","169786","Maldito Games"
"269","169786","Matagot"
"270","169786","Morning"
"271","169786","PHALANX"
"272","169786","Planeta Igor"
"273","169786","Playfun Games"
"274","169786","Surfin' Meeple China"
"275","246900","Lautapelit.fi"
"276","246900","Arclight Games"
"277","246900","CrowD Games"
"278","246900","Maldito Games"
"279","246900","Matagot"
"280","246900","MeepleBR"
"281","246900","Pegasus Spiele"
"282","246900","sternenschimmermeer"
"283","246900","Surfin' Meeple China"
"284","246900","TLAMA games"
"285","246900","uplay.it edizioni"
"286","173346","Repos Production"
"287","173346","ADC Blackfire Entertainment"
"288","173346","Asmodee"
"289","173346","Asterion Press"
"290","173346","Boardgame Space"
"291","173346","CoolPlay"
"292","173346","Galapagos Jogos"
"293","173346","Gem Klub Kft."
"294","173346","Hobby Japan"
"295","173346","KADABRA"
"296","173346","Kaissa Chess & Games"
"297","173346","Korea Boardgames"
"298","173346","Lautapelit.fi"
"299","173346","Lifestyle Boardgames Ltd"
"300","173346","Ludicus"
"301","173346","Ponva d.o.o."
"302","173346","Pridemage Games"
"303","173346","Rebel Sp. z o.o."
"304","173346","Siam Board Games"
"305","173346","Sombreros Production"
"306","173346","Ігромаг"
"307","28720","Roxley"
"308","28720","Warfrog Games"
"309","28720","Arclight Games"
"310","28720","BoardM Factory"
"311","28720","Conclave Editora"
"312","28720","CrowD Games"
"313","28720","Dexker Games"
"314","28720","Eagle-Gryphon Games"
"315","28720","FRED Distribution, Inc."
"316","28720","Funforge"
"317","28720","Ghenos Games"
"318","28720","Giant Roc"
"319","28720","Maldito Games"
"320","28720","Pegasus Spiele"
"321","28720","PHALANX"
"322","28720","Rebel Sp. z o.o."
"323","28720","Wargames Club Publishing"
"324","28720","White Goblin Games"
"325","167355","Awaken Realms"
"326","167355","Rebel Sp. z o.o."
"327","167355","Arclight Games"
"328","167355","Asmodee"
"329","167355","Cranio Creations"
"330","167355","Delta Vision Publishing"
"331","167355","Funforge"
"332","167355","Galapagos Jogos"
"333","167355","Geekach Games"
"334","167355","Hobby World"
"335","167355","Korea Boardgames"
"336","167355","MINDOK"
"337","167355","Rebel Studio"
"338","266507","Dire Wolf"
"339","266507","Penny Arcade"
"340","266507","Renegade Game Studios"
"341","266507","Devir"
"342","266507","Korea Boardgames"
"343","266507","Lavka Games"
"344","266507","Lucrum Games"
"345","266507","Origames"
"346","266507","Schwerkraft-Verlag"
"347","177736","Feuerland Spiele"
"348","177736","Cranio Creations"
"349","177736","Devir"
"350","177736","Filosofia Editions"
"351","177736","Game Harbor"
"352","177736","Hobby World"
"353","177736","Korea Boardgames"
"354","177736","Lacerta"
"355","177736","Maldito Games"
"356","177736","Mandala Jogos"
"357","177736","Rebel Sp. z o.o."
"358","177736","Super Meeple"
"359","177736","テンデイズゲームズ (TendaysGames)"
"360","177736","TLAMA games"
"361","177736","White Goblin Games"
"362","177736","Z-Man Games"
"363","295770","Cephalofair Games"
"364","295770","Albi"
"365","295770","Albi Polska"
"366","295770","CMON Global Limited"
"367","295770","Delta Vision Publishing"
"368","295770","Feuerland Spiele"
"369","295770","Korea Boardgames"
"370","124361","PD-Verlag"
"371","124361","999 Games"
"372","124361","Cranio Creations"
"373","124361","CrowD Games"
"374","124361","Ediciones MasQueOca"
"375","124361","Egmont Polska"
"376","124361","Gem Klub Kft."
"377","124361","Heidelberger Spieleverlag"
"378","124361","Korea Boardgames"
"379","124361","Laguna"
"380","124361","Lex Games"
"381","124361","New Games Order, LLC"
"382","124361","Playfun Games"
"383","124361","Rio Grande Games"
"384","124361","Ystari Games"
"385","341169","eggertspiele"
"386","341169","Arclight Games"
"387","341169","CoolPlay"
"388","341169","Delta Vision Publishing"
"389","341169","Ediciones MasQueOca"
"390","341169","Galapagos Jogos"
"391","341169","Ghenos Games"
"392","341169","Korea Boardgames"
"393","341169","Lacerta"
"394","341169","Rebel Sp. z o.o."
"395","341169","Yayoi The Dreamer"
"396","341169","Zvezda"
"397","341169","本长文化"
"398","205637","Fantasy Flight Games"
"399","205637","Arclight Games"
"400","205637","Asmodee"
"401","205637","Asterion Press"
"402","205637","Edge Entertainment"
"403","205637","Galakta"
"404","205637","Galapagos Jogos"
"405","205637","Heidelberger Spieleverlag"
"406","205637","Hobby World"
"407","205637","Korea Boardgames"
"408","205637","Ігромаг"
"409","312484","Czech Games Edition (CGE)"
"410","312484","Bradspel.se"
"411","312484","Cranio Creations"
"412","312484","Devir"
"413","312484","DiceTree Games"
"414","312484","Fantasmagoria"
"415","312484","GaGa Games"
"416","312484","Games4you"
"417","312484","Gem Klub Kft."
"418","312484","Goblin Gaming"
"419","312484","HeidelBAR Games"
"420","312484","Hobby Japan"
"421","312484","IELLO"
"422","312484","Kaissa Chess & Games"
"423","312484","Lautapelit.fi"
"424","312484","Lex Games"
"425","312484","Lord of Boards"
"426","312484","MINDOK"
"427","312484","More Fun Co., Ltd."
"428","312484","One Moment Games"
"429","312484","Rebel Sp. z o.o."
"430","312484","Spilbraet.dk"
"431","312484","White Goblin Games"
"432","237182","Leder Games"
"433","237182","2Tomatoes Games"
"434","237182","Arclight Games"
"435","237182","CMON Global Limited"
"436","237182","CrowD Games"
"437","237182","Delta Vision Publishing"
"438","237182","Fox in the Box"
"439","237182","Kilogames"
"440","237182","Korea Boardgames"
"441","237182","MeepleBR"
"442","237182","MS Edizioni"
"443","237182","Portal Games"
"444","237182","Quality Beast"
"445","237182","Spielworxx"
"446","237182","Tower Tactic Games"
"447","237182","YOKA Games"
"448","120677","Feuerland Spiele"
"449","120677","Bard Centrum Gier"
"450","120677","Capstone Games"
"451","120677","Cranio Creations"
"452","120677","Devir"
"453","120677","Filosofia Editions"
"454","120677","FunBox Jogos"
"455","120677","Gem Klub Kft."
"456","120677","HomoLudicus"
"457","120677","Mandala Jogos"
"458","120677","MINDOK"
"459","120677","Swan Panasia Co., Ltd."
"460","120677","テンデイズゲームズ (TendaysGames)"
"461","120677","White Goblin Games"
"462","120677","Z-Man Games"
"463","120677","Zvezda"
"464","192135","Chip Theory Games"
"465","192135","Dice Realm"
"466","192135","Fox in the Box"
"467","192135","Frosted Games"
"468","192135","Gameland 游戏大陆"
"469","192135","Lavka Games"
"470","192135","Lucky Duck Games"
"471","192135","Portal Games"
"472","192135","Reflexshop"
"473","192135","SD Games"
"474","266192","Stonemaier Games"
"475","266192","999 Games"
"476","266192","Angry Lion Games"
"477","266192","Arclight Games"
"478","266192","Asmodee"
"479","266192","Automa Factory"
"480","266192","Bluebird Games"
"481","266192","Brain Games"
"482","266192","Delta Vision Publishing"
"483","266192","Divercentro"
"484","266192","Feuerland Spiele"
"485","266192","Ghenos Games"
"486","266192","Green Elephant Games"
"487","266192","Grok Games"
"488","266192","Kaissa Chess & Games"
"489","266192","Korea Boardgames"
"490","266192","Lautapelit.fi"
"491","266192","Lavka Games"
"492","266192","Ludofy Creative"
"493","266192","Maldito Games"
"494","266192","Matagot"
"495","266192","MINDOK"
"496","266192","MIPL"
"497","266192","NeoTroy Games"
"498","266192","Rebel Sp. z o.o."
"499","266192","Regatul Jocurilor"
"500","266192","Siam Board Games"
"501","266192","Surfin' Meeple China"
"502","266192","Ігромаг"
"503","164928","dlp games"
"504","164928","Arclight Games"
"505","164928","Arrakis Games"
"506","164928","Baldar"
"507","164928","BGA Plus"
"508","164928","Capstone Games"
"509","164928","Cranio Creations"
"510","164928","Engames"
"511","164928","GaGa Games"
"512","164928","Games7Days"
"513","164928","Korea Boardgames"
"514","164928","Matagot"
"515","164928","MEEPLE"
"516","164928","MeepleBR"
"517","164928","Surfin' Meeple China"
"518","164928","Swan Panasia Co., Ltd."
"519","164928","Tasty Minstrel Games"
"520","164928","White Goblin Games"
"521","96848","WizKids (I)"
"522","96848","Asmodee"
"523","96848","Giochi Uniti"
"524","96848","Intrafin Games"
"525","96848","Lacerta"
"526","96848","NECA"
"527","96848","Pegasus Spiele"
"528","96848","REXhry"
"529","251247","Cranio Creations"
"530","251247","CrowD Games"
"531","251247","Delta Vision Publishing"
"532","251247","Feuerland Spiele"
"533","251247","Galapagos Jogos"
"534","251247","Game Harbor"
"535","251247","Intrafin Games"
"536","251247","Korea Boardgames"
"537","251247","Maldito Games"
"538","251247","Portal Games"
"539","251247","sternenschimmermeer"
"540","251247","テンデイズゲームズ (TendaysGames)"
"541","251247","TLAMA games"
"542","251247","WoodCat"
"543","373106","Scorpion Masque"
"544","373106","999 Games"
"545","373106","ADC Blackfire Entertainment"
"546","373106","Asmodee"
"547","373106","Bradspel.se"
"548","373106","Games4you"
"549","373106","Geekach Games"
"550","373106","Hachette Boardgames USA"
"551","373106","Kaissa Chess & Games"
"552","373106","KOSMOS"
"553","373106","Lautapelit.fi"
"554","373106","Lavka Games"
"555","373106","Lucky Duck Games"
"556","373106","Reflexshop"
"557","373106","Regatul Jocurilor"
"558","373106","Sugorokuya"
"559","373106","Tabletop KZ"
"560","373106","YOKA Games"
"561","324856","KOSMOS"
"562","324856","999 Games"
"563","324856","Devir"
"564","324856","Galakta"
"565","324856","Giochi Uniti"
"566","324856","GP Games"
"567","324856","IELLO"
"568","324856","Kaissa Chess & Games"
"569","324856","Korea Boardgames"
"570","324856","MINDOK"
"571","324856","MIPL"
"572","324856","Piatnik"
"573","324856","Swan Panasia Co., Ltd."
"574","324856","Zvezda"
"575","199792","Starling Games (II)"
"576","199792","Abraxas"
"577","199792","Arclight Games"
"578","199792","CMON Global Limited"
"579","199792","Fantasmagoria"
"580","199792","Galapagos Jogos"
"581","199792","Gameology (Gameology Romania)"
"582","199792","Gem Klub Kft."
"583","199792","Hobby World"
"584","199792","Kaissa Chess & Games"
"585","199792","Maldito Games"
"586","199792","Matagot"
"587","199792","MIPL"
"588","199792","Pegasus Spiele"
"589","199792","Rebel Sp. z o.o."
"590","199792","REXhry"
"591","199792","Spilbraet.dk"
"592","199792","Tabletop Tycoon Inc."
"593","199792","White Goblin Games"
"594","199792","YOKA Games"
"595","199792","Ігромаг"
"596","183394","Stonemaier Games"
"597","183394","Albi"
"598","183394","Angry Lion Games"
"599","183394","Arclight Games"
"600","183394","Board Game Rookie"
"601","183394","Delta Vision Publishing"
"602","183394","Feuerland Spiele"
"603","183394","Ghenos Games"
"604","183394","Kilogames"
"605","183394","Korea Boardgames"
"606","183394","Lavka Games"
"607","183394","Ludofy Creative"
"608","183394","Maldito Games"
"609","183394","Matagot"
"610","183394","PHALANX"
"611","183394","Regatul Jocurilor"
"612","183394","Surfin' Meeple China"
"613","183394","Tower Tactic Games"
"614","366013","Days of Wonder"
"615","366013","ADC Blackfire Entertainment"
"616","366013","CoolPlay"
"617","366013","Galapagos Jogos"
"618","366013","Gem Klub Kft."
"619","366013","GoKids 玩樂小子"
"620","366013","Hobby Japan"
"621","366013","Hobby World"
"622","366013","Kaissa Chess & Games"
"623","366013","Korea Boardgames"
"624","366013","Lord of Boards"
"625","285774","Fantasy Flight Games"
"626","285774","ADC Blackfire Entertainment"
"627","285774","Kilogames"
"628","285774","Korea Boardgames"
"629","285774","NeoTroy Games"
"630","175914","Lucky Duck Games"
"631","175914","Splotter Spellen"
"632","175914","Angry Lion Games"
"633","175914","Ediciones MasQueOca"
"634","175914","Fox in the Box"
"635","175914","Galapagos Jogos"
"636","175914","MINDOK"
"637","175914","MS Edizioni"
"638","175914","New Games Order, LLC"
"639","175914","One Moment Games"
"640","175914","Portal Games"
"641","521","(Public Domain)"
"642","521","(Unknown)"
"643","521","alfaset"
"644","521","BrownCastle Games"
"645","521","Carrom Company"
"646","521","Cogitate Games"
"647","521","Coleco Industries, Inc."
"648","521","Crokinole World"
"649","521","Felsberger"
"650","521","Ferti"
"651","521","Gameland 游戏大陆"
"652","521","Gerhards Spiel und Design"
"653","521","Hilinski Brothers"
"654","521","Industries Prince, Inc."
"655","521","John Jaques of London"
"656","521","Korea Boardgames"
"657","521","Let's Play Games! LLC"
"658","521","M. B. Ross"
"659","521","Mayday Games"
"660","521","Mitra"
"661","521","Mr. Crokinole"
"662","521","Muzzies' Country Lane Woodshop"
"663","521","Noris Spiele"
"664","521","Tischlerei Knels & Jeske GmbH"
"665","521","Tracey Boards"
"666","521","Willard"
"667","521","Wooden Games Crokinole"
"668","521","Wooden You Know Crokinole Boards"
"669","256960","Wehrlegig Games"
"670","256960","2Tomatoes Games"
"671","256960","CrowD Games"
"672","256960","Fox in the Box"
"673","256960","Galakta"
"674","256960","Galapagos Jogos"
"675","256960","Giochix.it"
"676","256960","Korea Boardgames"
"677","256960","Spielworxx"
"678","256960","テンデイズゲームズ (TendaysGames)"
"679","256960","YOKA Games"
"680","284378","Eagle-Gryphon Games"
"681","284378","Arclight Games"
"682","284378","Delta Vision Publishing"
"683","284378","Editions Philibert"
"684","284378","Geekach Games"
"685","284378","Gem Klub Kft."
"686","284378","Giochix.it"
"687","284378","hobbity.eu"
"688","284378","Korea Boardgames"
"689","284378","Lavka Games"
"690","284378","Maldito Games"
"691","284378","Skellig Games"
"692","284378","TLAMA games"
"693","284378","YOKA Games"
"694","247763","Delicious Games"
"695","247763","Arrakis Games"
"696","247763","Atalia"
"697","247763","Gem Klub Kft."
"698","247763","Hobby World"
"699","247763","MeepleBR"
"700","247763","MINDOK"
"701","247763","MS Edizioni"
"702","247763","MYBG Co., Ltd."
"703","247763","Pegasus Spiele"
"704","247763","Portal Games"
"705","247763","Rio Grande Games"
"706","247763","sternenschimmermeer"
"707","247763","数寄ゲームズ (Suki Games)"
"708","421006","Repos Production"
"709","421006","ADC Blackfire Entertainment"
"710","421006","CoolPlay"
"711","421006","Galapagos Jogos"
"712","421006","Gem Klub Kft."
"713","421006","Hobby Japan"
"714","421006","Korea Boardgames"
"715","421006","Metagame Studio"
"716","421006","Ponva d.o.o."
"717","421006","Rebel Sp. z o.o."
"718","421006","Ігромаг"
"719","321608","Hegemonic Project Games"
"720","321608","Board Game Rookie"
"721","321608","CMON Global Limited"
"722","321608","Don't Panic Games"
"723","321608","Lavka Games"
"724","321608","MYBG Co., Ltd."
"725","321608","Portal Games"
"726","3076","alea"
"727","3076","Ravensburger"
"728","3076","Albi"
"729","3076","Devir"
"730","3076","Filosofia Editions"
"731","3076","Kaissa Chess & Games"
"732","3076","Lautapelit.fi"
"733","3076","MINDOK"
"734","3076","Rio Grande Games"
"735","3076","Stratelibri"
"736","3076","Swan Panasia Co., Ltd."
"737","3076","Tilsit"
"738","3076","VAKKO"
"739","295947","Flatout Games"
"740","295947","Alderac Entertainment Group"
"741","295947","Boardgame Mall"
"742","295947","CMON Global Limited"
"743","295947","CrowD Games"
"744","295947","Delirium Games"
"745","295947","Fantasmagoria"
"746","295947","Gaming Library"
"747","295947","Gem Klub Kft."
"748","295947","Grok Games"
"749","295947","Hid Konem (Хід Конем)"
"750","295947","Kaissa Chess & Games"
"751","295947","KOSMOS"
"752","295947","Little Rocket Games"
"753","295947","Lord of Boards"
"754","295947","Lucky Duck Games"
"755","295947","MINDOK"
"756","295947","MIPL"
"757","295947","NeoTroy Games"
"758","295947","Regatul Jocurilor"
"759","295947","Salta da Caixa"
"760","295947","Terra Publica"
"761","295947","Tower Tactic Games"
"762","295947","White Goblin Games"
"763","295947","株式会社ケンビル (KenBill)"
"764","253344","CMON Global Limited"
"765","253344","Guillotine Games"
"766","253344","Arclight Games"
"767","253344","Asmodee"
"768","253344","BoardM Factory"
"769","253344","Delta Vision Publishing"
"770","253344","Edge Entertainment"
"771","253344","Galapagos Jogos"
"772","253344","Game Harbor"
"773","253344","Hobby World"
"774","253344","Portal Games"
"775","253344","REXhry"
"776","253344","Ігромаг"
"777","314040","Z-Man Games"
"778","314040","Galapagos Jogos"
"779","314040","Gem Klub Kft."
"780","314040","Hobby Japan"
"781","314040","Korea Boardgames"
"782","314040","Lifestyle Boardgames Ltd"
"783","314040","Rebel Sp. z o.o."
"784","102794","Lookout Games"
"785","102794","999 Games"
"786","102794","CrowD Games"
"787","102794","Devir"
"788","102794","Filosofia Editions"
"789","102794","Funforge"
"790","102794","Galapagos Jogos"
"791","102794","Gemenot"
"792","102794","Hobby Japan"
"793","102794","HomoLudicus"
"794","102794","Korea Boardgames"
"795","102794","Lacerta"
"796","102794","Ludofy Creative"
"797","102794","Mayfair Games"
"798","102794","MINDOK"
"799","102794","Swan Panasia Co., Ltd."
"800","102794","uplay.it edizioni"
"801","185343","Mindclash Games"
"802","185343","Albi"
"803","185343","Albi Polska"
"804","185343","CrowD Games"
"805","185343","Engames"
"806","185343","Games Warehouse"
"807","185343","Grok Games"
"808","185343","Korea Boardgames"
"809","185343","Maldito Games"
"810","185343","MYBG Co., Ltd."
"811","185343","Quality Beast"
"812","185343","Reflexshop"
"813","185343","Skellig Games"
"814","185343","Super Meeple"
"815","185343","YOKA Games"
"816","184267","Eagle-Gryphon Games"
"817","184267","Angry Lion Games"
"818","184267","Arclight Games"
"819","184267","Delta Vision Publishing"
"820","184267","Giochix.it"
"821","184267","hobbity.eu"
"822","184267","Korea Boardgames"
"823","184267","Lavka Games"
"824","184267","Maldito Games"
"825","184267","Mosaico Jogos"
"826","184267","Skellig Games"
"827","184267","TLAMA games"
"828","184267","YOKA Games"
"829","170216","Cool Mini Or Not"
"830","170216","Arclight Games"
"831","170216","Asmodee"
"832","170216","Asterion Press"
"833","170216","BoardM Factory"
"834","170216","CMON Global Limited"
"835","170216","CrowD Games"
"836","170216","Delta Vision Publishing"
"837","170216","Edge Entertainment"
"838","170216","Fantasmagoria"
"839","170216","Galapagos Jogos"
"840","170216","Game Harbor"
"841","170216","Geekach Games"
"842","170216","Guillotine Games"
"843","170216","MIPL"
"844","170216","Portal Games"
"845","170216","REXhry"
"846","31260","Lookout Games"
"847","31260","999 Games"
"848","31260","Brain Games"
"849","31260","Compaya.hu: Gamer Cafe Kft."
"850","31260","Devir"
"851","31260","Filosofia Editions"
"852","31260","Funforge"
"853","31260","Hobby Japan"
"854","31260","Hobby World"
"855","31260","HomoLudicus"
"856","31260","Korea Boardgames"
"857","31260","Lacerta"
"858","31260","MINDOK"
"859","31260","Smart Ltd"
"860","31260","Stratelibri"
"861","31260","Swan Panasia Co., Ltd."
"862","31260","Ystari Games"
"863","31260","Z-Man Games"
"864","251661","Shadowborne Games"
"865","251661","Hobby World"
"866","251661","Rawstone"
"867","255984","Red Raven Games"
"868","255984","Banana Games"
"869","255984","Conclave Editora"
"870","255984","DV Games"
"871","255984","Games7Days"
"872","255984","Keep Exploring Games"
"873","255984","Lavka Games"
"874","255984","Lotus Frog Games"
"875","255984","Lucky Duck Games"
"876","255984","Maldito Games"
"877","255984","Reflexshop"
"878","255984","REXhry"
"879","255984","リゴレ (rigoler)"
"880","255984","Schwerkraft-Verlag"
"881","161533","Eagle-Gryphon Games"
"882","161533","Angry Lion Games"
"883","161533","Delta Vision Publishing"
"884","161533","Giochix.it"
"885","161533","hobbity.eu"
"886","161533","Lavka Games"
"887","161533","Maldito Games"
"888","161533","Mandala Jogos"
"889","161533","TLAMA games"
"890","161533","YOKA Games"
"891","221107","Z-Man Games"
"892","221107","Asmodee"
"893","221107","Devir"
"894","221107","Gem Klub Kft."
"895","221107","Hobby Japan"
"896","221107","Korea Boardgames"
"897","221107","Lacerta"
"898","221107","Lifestyle Boardgames Ltd"
"899","231733","Kayenta Games"
"900","231733","4GAMES"
"901","231733","Boardgame Mall"
"902","231733","CMON Global Limited"
"903","231733","Giochix.it"
"904","231733","Lucrum Games"
"905","231733","Maldito Games"
"906","231733","Strohmann Games"
"907","231733","Super Meeple"
"908","231733","TTGames CZ"
"909","182874","Lookout Games"
"910","182874","Cranio Creations"
"911","182874","CrowD Games"
"912","182874","Engames"
"913","182874","Funforge"
"914","182874","Game Harbor"
